block_number,block_timestamp,tx_type,transaction_hash,transaction_index,log_index,reserve,owner,amount,liquidator,debt_asset,debt_amount,atoken
51995155,2024-01-06 05:33:19,AAVE_WITHDRAW,0x69688dd3c9b6b47957ff6be45f069494578f353d264ac8ef6f7dfb245f0be4b9,43,225,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x988c1c81b477908b8d80f735c68ed276391741d3,831090481887876,,,,
51995183,2024-01-06 05:34:19,AAVE_WITHDRAW,0xfa48b68cd0c719dafd769a331a4bc16f3cb3709811a5e172e6a52b20a1b78a77,39,235,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xb1f3ce7382a8f3541eadfaeb8d5efa57b59bc6bc,19892823954975787,,,,
51995194,2024-01-06 05:34:45,AAVE_SUPPLY,0x503f9847d7d12b8c569b35cd0330c2b79331606fa1e4999f2576933681b4c478,38,149,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x4e2effd1eafc7eb80fcbc56ffabb37e0cc77b11a,21550428190733547,,,,
51995235,2024-01-06 05:36:13,AAVE_REPAY,0xeb34b7a905397572ed0cb3252543a3e93b31ff4c6660f1e2317f55414bdc090f,57,391,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x2235a9a9839fc675522ccfc55b25b31ba6af6a42,2313404941157846714,,,,0.0
51995348,2024-01-06 05:40:13,AAVE_WITHDRAW,0x018160d046970d87ae5a6b1ed9300b1cab693816389a7cdfdaad5f1ad30ee481,50,214,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd31f267c6374ed045f414db8b04e0b84fa266e2b,350000000000000000,,,,
51995361,2024-01-06 05:40:41,AAVE_SUPPLY,0xb1104f1af570da171b3108c234daafe08549221a5baae0f18ce96755932458d6,78,376,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xf7c79e223415327dfad5caf89bd464b635c0cddc,587613622578959,,,,
51995389,2024-01-06 05:41:39,AAVE_WITHDRAW,0xaf3a13714cc01d376a32c9c3786c3d4a1e4b7fc71bb63b726f681933c6fdcedf,36,156,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd31f267c6374ed045f414db8b04e0b84fa266e2b,207562569274076453,,,,
51995666,2024-01-06 05:51:39,AAVE_SUPPLY,0xe18f5cd6ace1156cf007733db751381e0f392f151ede2bf98d36893589c4d2dc,34,205,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xbab6643ee9c4d95955abbfb59c12a4eab0316f37,4680821393542255,,,,
51995788,2024-01-06 05:55:57,AAVE_WITHDRAW,0x51a6c07d301100df9cb8bbee44b032deffe98bdf5d03621d70392793a719aa57,5,20,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x253e8efdcbc1fc8acc47366e8bdf45b66954d0d1,1000000000000000000,,,,
51995892,2024-01-06 05:59:44,AAVE_SUPPLY,0x22886183fc76a9c04710633d1f1818fb0931621ebf14f580cc889e455e57009e,121,429,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xa989f464c2a76391d749e5d4aba3d9f470952c80,1477334172516466780,,,,
51995973,2024-01-06 06:02:37,AAVE_SUPPLY,0x128fefdbbd98a5d1835a455210a01fe41e1fb680f30549f7ffbc3304c5e3e982,127,632,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x2235a9a9839fc675522ccfc55b25b31ba6af6a42,473849359500738,,,,
51996401,2024-01-06 06:18:14,AAVE_BORROW,0xf72194b6630b067eb8e420571f4ae3e9ccfffff588d82b77471b0f2cf822708c,87,1324,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc37d404a079dca91eec37fb404c7c23225e17cef,5040455383237064,,,,
51996428,2024-01-06 06:19:10,AAVE_WITHDRAW,0x5267209620b112a79b5db2e90ecd9ee511b4ce7c270a33e5f1f0b8dc0cf53a96,63,274,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x5a5f7ea4fc48fdb3e11b1e549e805b5f97b9f990,6495432194893124,,,,
51996577,2024-01-06 06:24:29,AAVE_SUPPLY,0x8cc888d6bb682d55dfdae2d0f1c72f351c76bd365267e9fa32f30c06e03fc707,117,628,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xccdc029246edaf23899ef480e6b84df612b159ed,28447517056814069,,,,
51996593,2024-01-06 06:25:03,AAVE_SUPPLY,0xe4b7eeb9532c5fb9c87466fbb9de9b16d117916394e33b905341d60d736054f2,118,741,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4c3689867008282996291ff877132f2c3b99b61,8083563566268138,,,,
51996625,2024-01-06 06:26:11,AAVE_SUPPLY,0x688e791165e410f2f22615b9cd2b374e0297bca79d89f4bb04c4336f1435c6cc,18,66,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xd79f6f76ce99aa1d58c3ed4c7fe49d99a7e41fe9,1720095000000000000,,,,
51996673,2024-01-06 06:27:55,AAVE_SUPPLY,0x37d9f2c98fa3e7e5f11da87b60f66db40fd61e5fe90b4d2827185b836b3651c2,102,491,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4c3689867008282996291ff877132f2c3b99b61,6726907381750000,,,,
51996752,2024-01-06 06:30:43,AAVE_WITHDRAW,0x018e0fc64efc07ac42056ce6578ea6b883b6de93e204a1690ebe33ade20f1ccd,88,481,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x31c670aa531a7136b0bc4042252b21ebe92a0304,150883110076620583,,,,
51996812,2024-01-06 06:32:49,AAVE_WITHDRAW,0x06d24493ad5abd54db257b72ce82ac3314fc8b6a5ef4fbdf6eba36139c0b9b20,66,388,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,10802024109843801394,,,,
51996864,2024-01-06 06:34:41,AAVE_WITHDRAW,0xe6aa0038eb7c939c3bf609e61480b3b0e21e9ebe3e8cc13cee74390c981d7a98,105,981,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,425220629799375311,,,,
51996888,2024-01-06 06:35:31,AAVE_SUPPLY,0x0c4524f4f72a4545174d44022140d2dcf152f8172dbed64112008f50ff5cbdc6,51,260,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x5a5f7ea4fc48fdb3e11b1e549e805b5f97b9f990,6502551821387544,,,,
51996924,2024-01-06 06:36:49,AAVE_REPAY,0x6db2784c815f17fb594358dc3ce799902653528c02331b1e1a69239c0825b40b,56,1484,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc37d404a079dca91eec37fb404c7c23225e17cef,5040458820151478,,,,0.0
51996924,2024-01-06 06:36:49,AAVE_WITHDRAW,0x6db2784c815f17fb594358dc3ce799902653528c02331b1e1a69239c0825b40b,56,1497,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x5a5f7ea4fc48fdb3e11b1e549e805b5f97b9f990,5040962810535549,,,,
51996930,2024-01-06 06:37:05,AAVE_WITHDRAW,0xe4793cf3bae30621670a255b261e3d0b2f46d926e7e34f00f92bc386acb8a284,47,168,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x78f8bd884c3d738b74b420540659c82f392820e0,10926845058626812368,,,,
51996967,2024-01-06 06:38:23,AAVE_WITHDRAW,0xeb3d7d2bb8abb9675b74fb742f1423926b983b26eba2e0328a3903da50f79aca,44,367,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x5a5f7ea4fc48fdb3e11b1e549e805b5f97b9f990,1461589153398102,,,,
51996983,2024-01-06 06:38:57,AAVE_SUPPLY,0xd5e1ec3b48f4e2ee9fe0e4aade1c1eff125095737e594254171205241d62f637,99,530,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,1343688449615425556,,,,
51996985,2024-01-06 06:39:01,AAVE_SUPPLY,0x9ee9a6f1a85ae5fc59cc38328da2a2a831a6fe58a41d16b1ffa205c13adbf72f,49,258,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x37f4c9ea88a069ec051ed4bb0a89b35f7b5fe8ef,3354665079349206208,,,,
51997027,2024-01-06 06:40:49,AAVE_WITHDRAW,0xb5dffebcd2d27175293adc134ba669eba929a21a462006c32de36c714aa6571e,75,424,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,10000000000000000,,,,
51997056,2024-01-06 06:42:03,AAVE_WITHDRAW,0x01fd092a0d01d98a4012137bb0125c2879c6a29986825a15a9453b426b857de8,55,194,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,687569339,,,,
51997056,2024-01-06 06:42:03,AAVE_SUPPLY,0x01fd092a0d01d98a4012137bb0125c2879c6a29986825a15a9453b426b857de8,55,204,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x5a5f7ea4fc48fdb3e11b1e549e805b5f97b9f990,687569341,,,,
51997074,2024-01-06 06:42:41,AAVE_SUPPLY,0xe9bea76874129bd759debf802bde74210b20f16e229caa666b34f8a9c3674692,36,117,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,1860065271332215111,,,,
51997217,2024-01-06 06:47:48,AAVE_SUPPLY,0xdff20069aaf63df28b7b250a120d03bfb18761cee24179322672ec6ee6d45c4c,129,567,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xba3a2f2abc7610f0e3f0d86b91d5801f694fd563,200000000000000000,,,,
51997256,2024-01-06 06:49:10,AAVE_SUPPLY,0xa039c3a43de208e9e17b3e11aedc704a8cf828f66c58c33688488472d045e872,209,671,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,3135741555021586845,,,,
51997289,2024-01-06 06:50:20,AAVE_SUPPLY,0xd3ca9257efb280c1455d9969c189a723ff1f8518fca9d10aa1d0202f7468dd3e,64,334,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xa989f464c2a76391d749e5d4aba3d9f470952c80,2685294757064099285,,,,
51997289,2024-01-06 06:50:20,AAVE_SUPPLY,0xa5058361de8123a62f5eb15fbd12dad18531c8852a8e847cbb53502baa0c540b,69,353,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xba3a2f2abc7610f0e3f0d86b91d5801f694fd563,200000000000000000,,,,
51997309,2024-01-06 06:51:02,AAVE_SUPPLY,0x48ff88aad94f96f2d603b94c7f236e2979ecb3bff2dc13fb0dd34499e561c88a,62,257,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x4162124e139c653aa400ecd64d9918e8b7cac115,58708115339303815,,,,
51997372,2024-01-06 06:53:16,AAVE_SUPPLY,0xb9eeed4200c862fad99033a14858de16356e88016ac589263eb5160bb3fe28e0,55,248,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,2689574558233061354,,,,
51997429,2024-01-06 06:55:18,AAVE_SUPPLY,0x05e8e6fefe5f6a2b9d73529287b1b0adcdfc5a9db753a8beb4a176fd4465a7fa,79,365,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,2246830104948204062,,,,
51997468,2024-01-06 06:56:40,AAVE_SUPPLY,0xfb4079dd569a1b9741076a3a8644822872460f1494d5b1499144198bfdaa9559,41,213,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x7d31a4758267d65ae9a9cc68700fd00279b463ca,20000000000000085,,,,
51997529,2024-01-06 06:58:50,AAVE_SUPPLY,0x2a91153754e8750add710f07b8cb662e9b6208d2deb21170c002b84e1faffe69,60,332,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x29a65484bdc6f689b55b928610002bc9157e1ab7,10000000000000,,,,
51997534,2024-01-06 06:59:00,AAVE_SUPPLY,0xe7af49d77b933ed433edda0f683b41f386723b559d02ee095d3e89a1100a9e69,68,327,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,1994687376226406954,,,,
51997545,2024-01-06 06:59:24,AAVE_WITHDRAW,0xa134a777d7092b3aaf553d4773a6c5584dbb51e9fa268d26061e87c51fd925cb,50,249,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xe3090207a2de94a856ea10a7e1bd36dd6145712b,1358943576899896335,,,,
51997545,2024-01-06 06:59:24,AAVE_SUPPLY,0xa134a777d7092b3aaf553d4773a6c5584dbb51e9fa268d26061e87c51fd925cb,50,276,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9dd9c763fb332e47d08210f6245847bcd00c546c,6760913317909933,,,,
51997615,2024-01-06 07:01:52,AAVE_SUPPLY,0xce90a6007cbd42aded154c862e3c90092b9fa6ee26f274d4b9f873759e1e9a1a,50,256,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,1573547186197665352,,,,
51997734,2024-01-06 07:06:06,AAVE_SUPPLY,0xede4680aa3374cc6ac72fdef8ab6c30ca8237aac02fe371df2df7f1ac839d3ff,78,435,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x573a0726e49925e6a9cf41677617257a824938c7,20000000000000000,,,,
51997739,2024-01-06 07:06:16,AAVE_SUPPLY,0x3778e42a4efa7aaef64455310d70ec17887a37c44ee0d3e3c93f691bad56da8a,77,503,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4c3689867008282996291ff877132f2c3b99b61,6915175183431700,,,,
51997811,2024-01-06 07:08:50,AAVE_WITHDRAW,0xef63ac91381e965e54c07b2f2586e2cb728def98ac299c7d6c4aa79f645c8024,63,244,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xf4bcbcd8ef4a637955b85245fa485d68e29db6b8,12051662764166709,,,,
51997838,2024-01-06 07:09:49,AAVE_SUPPLY,0x04102b01256548d73824c6c938b214063fd258dc6f688be1a23a6e65e471d6ba,37,208,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,1350483171554738114,,,,
51997919,2024-01-06 07:12:41,AAVE_SUPPLY,0xb642e41080215d2711cc8028ef139979589578621f981598c4e6ff74cec13b97,60,273,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,1348071988600343946,,,,
51998020,2024-01-06 07:16:17,AAVE_SUPPLY,0x90ca64e4e460d393014a94ae59ef584d6137412b28f849d12b9ac3267cf43935,123,586,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,1347645171442547306,,,,
51998036,2024-01-06 07:16:51,AAVE_SUPPLY,0x6c85059c3bb651cb62d7f5bd629ac1d724e6c295a53d5d85359eb71aa76e00d7,63,318,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,1349131820156985621,,,,
51998183,2024-01-06 07:22:03,AAVE_SUPPLY,0xae3e695e554edb977ce7db2e6c14b53322f3809da2619e748de96cff70f531ec,49,297,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9fb2e86637d4bb0b8092db29e9c43caa8634c9e9,1363877656382440701,,,,
51998393,2024-01-06 07:29:31,AAVE_REPAY,0x510b280d8ed7095d04b9622e3e738748b3bf4e3b5386b7fec421961a3090a00e,86,641,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xa4f59ee788a190206acc393d8dd1e6f7d1229dd0,1050013571274685499,,,,0.0
51998542,2024-01-06 07:34:47,AAVE_WITHDRAW,0x135e6540072e67ff0828e438164d611d852e8b3106dbdf11f6c1b195382d9760,35,207,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,3416149423232437331,,,,
51998601,2024-01-06 07:36:53,AAVE_SUPPLY,0xbe8c02aa0cd1d8743c38e6dd386e2cf497a95069c00e44fa0737d0ab11a7ae36,100,442,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xed3a16c0ed71a3d56310c3a337f122021bd29c2e,447606555184132217,,,,
51998617,2024-01-06 07:37:27,AAVE_WITHDRAW,0xc67b77489a8d3cff60075993e5d8d864ac4947728167770db8073269b2027f85,56,327,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xb4f7141ce59f4f0f471cf7bdaba288cad75b2813,330000000000000000,,,,
51998788,2024-01-06 07:43:32,AAVE_SUPPLY,0x9b89933d0e0aa5760a6beb885edfc0180e4ef29ac3df7209668a11724cb8949b,61,252,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xe1b39f2c9522ba8cc4649f9c1cf4ef67dda84a70,297937000000001558,,,,
51998815,2024-01-06 07:44:28,AAVE_SUPPLY,0x38fac940ec1eae9376ea0f867c5094406c37a17e91f7096e27785ee90a6f62ba,36,152,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x444447e3d1a3333705ae391e5d5be3742fbdd367,165639570892967747,,,,
51998840,2024-01-06 07:45:22,AAVE_WITHDRAW,0x5d60adcb58e2d6f8ecabd088f6526d36d7f01ae081800a0f5fd9f0fc918218fe,70,312,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,300000000000000000,,,,
51998982,2024-01-06 07:50:26,AAVE_SUPPLY,0x402c27c7e41f5e8d069eebd8d03c9acb630ba33c24538cdd03f4f4246aaf8524,63,447,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xb1bd1fb9c5e06d0dc63dc1fd65b283c49afe0963,222693585584557,,,,
51999073,2024-01-06 07:53:45,AAVE_WITHDRAW,0x0d9271d3cf6aa3fee673c3a19975a4985e2b8a87e6091e193b1aca7b805be9ed,95,901,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xb1bd1fb9c5e06d0dc63dc1fd65b283c49afe0963,222693590767239,,,,
51999146,2024-01-06 07:56:19,AAVE_WITHDRAW,0x53867e464c4419fe4f85dcaaf1ed196fbb9a3ecfdc9849fa93511a518fa5ac99,134,577,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xb2dbffbad7cd600834dd91216aa75b4f43e00e2c,2500000000000000000,,,,
51999253,2024-01-06 08:00:07,AAVE_WITHDRAW,0x55233ada80ecf37e4044cc677709bff9f1f5e20ea549898dff7180a70897ff1b,202,639,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xb2dbffbad7cd600834dd91216aa75b4f43e00e2c,3806725869550490339,,,,
51999267,2024-01-06 08:00:37,AAVE_SUPPLY,0x1a83712f64b2508876ae16e6d8dfd14d3d1004f5d96eb04808bd9afb9eb4a7bc,19,288,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xa7a7ffe0520e90491e58c9c77f78d7cfc32d019e,740324957250,,,,
51999414,2024-01-06 08:05:56,AAVE_SUPPLY,0x2adab051d16bb00dc5391854fe6f0a644fcbf2f7499bc2ae60a35f9f879d47fd,45,271,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc14912f4b8c445375f6386d1c831666f7884b91e,4186891900487332,,,,
51999454,2024-01-06 08:07:33,AAVE_WITHDRAW,0x288da3cbdc8abfe4269e34bee2587aaf350a9f6dafc79fae312e34c585c9e0b2,90,985,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xb4f7141ce59f4f0f471cf7bdaba288cad75b2813,300000000000000000,,,,
51999508,2024-01-06 08:09:29,AAVE_REPAY,0xce64816221a0a05b672c9751bbb3b5274a55878fd8c99575929fac7fbe1acf14,59,377,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xa274358649cf8ee9709cf8d028eff74dca638aa4,23001294104610916,,,,0.0
51999553,2024-01-06 08:11:05,AAVE_SUPPLY,0x17c399296f3c681e7a1f8ad0b456a8f23c2cb0a200d6a90a613afa5beb7f2d54,129,643,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x995c06b04fc53211110d02bdba73301c4990ebf0,22388764570636493715,,,,
51999556,2024-01-06 08:11:11,AAVE_WITHDRAW,0xe88f14537216493a529108701f9431c5a9d7c590ed1884109b3dde760d3eaef6,79,352,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x728ac133a5c9250a61f7b27abbe7a823e786ff66,12539585178190888713,,,,
51999831,2024-01-06 08:20:55,AAVE_SUPPLY,0xa9fcbf518476c2110996f265ebb6690c000b92f750fed56ae7f443b82c409c26,39,228,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x344ba5b3ff73b05e698dfb461c810c0d744edc54,2439925358945721,,,,
52000120,2024-01-06 08:31:16,AAVE_SUPPLY,0xf40d1806cf096cb9a1a61b958ceb0e182d9ff6613b617eb79a5702166f416bd2,72,538,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xa274358649cf8ee9709cf8d028eff74dca638aa4,74378383540203921,,,,
52000308,2024-01-06 08:37:56,AAVE_WITHDRAW,0xf4a7b932c2dcea47e764567252931328b899b202f3beea6be37a45d2f9d6ef9e,90,515,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x9bb87307535ade1acdc7830d21f4375cff4990b4,4118338840029668,,,,
52000330,2024-01-06 08:38:42,AAVE_BORROW,0xb172c9ba15dccf16c0edfbb3d46f347f08d04f1805525ab577b023f0841f5157,24,145,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x4670980ab84caa35b1bbf9e3f3510af62a8db7e0,2000000000000000,,,,
52000422,2024-01-06 08:41:58,AAVE_WITHDRAW,0xfdd31012e7f03e3be287b7f384fda8ad7202f015a0c0d0b3248ce41048859ecd,115,416,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xe3090207a2de94a856ea10a7e1bd36dd6145712b,79992113791391991,,,,
52000422,2024-01-06 08:41:58,AAVE_SUPPLY,0xfdd31012e7f03e3be287b7f384fda8ad7202f015a0c0d0b3248ce41048859ecd,115,439,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x09ec2fd4f275e1c3fef71e4a46ffaf9167725020,397970715380059,,,,
52000438,2024-01-06 08:42:32,AAVE_WITHDRAW,0x04a953d2b02d2e1b982f2ec9c54056311ace2d871398c24a453cbe433a155a88,15,69,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,30000000000000000,,,,
52000469,2024-01-06 08:43:38,AAVE_SUPPLY,0xfbec665365daa8a2e936a7e4b686d66ce709c846df76d563a232491ebb49bf9c,62,367,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x275872d5a7e2dc14850093f98576cc2987549c8c,27831964104,,,,
52000533,2024-01-06 08:45:54,AAVE_REPAY,0xebb46b773dc3e24b860272562d9fe32ac2fc70aaea390c6183e9a76c76ff4b56,49,350,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x2fcae3030fe351fca9d13bd45454d13ed04710b8,616574992145528764,,,,0.0
52000830,2024-01-06 08:56:56,AAVE_SUPPLY,0x87b7f810ffa136108778c97a1f96113c7c1acf25da7c28e3750b511a48b23506,88,422,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x2d759e9e4c1bb2a5d175faf2ed9f83712ac2b81c,446638867098051851,,,,
52000976,2024-01-06 09:02:10,AAVE_WITHDRAW,0x9f2f4c5703dd58580a737d562e0b3b0933ea378dbe5d58ea754dd354975ff4b2,124,1704,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0xc4aff49fced8ac1d818a6dcab063f9f97e66ec5e,22411200000000000000,,,,
52001003,2024-01-06 09:03:36,AAVE_BORROW,0xabfc32bb2794569e3dd482519d6a5bf44823c7d8c5b6235f0c1b7daaecc93f55,50,241,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x4670980ab84caa35b1bbf9e3f3510af62a8db7e0,269000000000000000,,,,
52001116,2024-01-06 09:08:08,AAVE_REPAY,0xa25f191279dd127463b6ab5b07e446d857add645b1b100fa4af63705ec26c33e,80,413,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x1dc6074361a3cddee55a61c92bcf7de1667e1096,11532432950243084019,,,,0.0
